MonthYear,Station,Station_Type ,Entry_Exit,Trip
2017-10,Ashfield Station,Train,Exit,328870
2017-11,Ashfield Station,Train,Entry,352410
2017-11,Ashfield Station,Train,Exit,345720
2017-12,Ashfield Station,Train,Entry,296930
2017-12,Ashfield Station,Train,Exit,286480
2018-01,Ashfield Station,Train,Entry,294350
2018-01,Ashfield Station,Train,Exit,292210
2018-02,Ashfield Station,Train,Entry,315070
2018-02,Ashfield Station,Train,Exit,307820
2018-03,Ashfield Station,Train,Entry,362460
2018-03,Ashfield Station,Train,Exit,353420
2018-04,Ashfield Station,Train,Entry,312190
2018-04,Ashfield Station,Train,Exit,305000
2018-05,Ashfield Station,Train,Entry,377520
2018-05,Ashfield Station,Train,Exit,368550
2018-06,Ashfield Station,Train,Entry,333430
2018-06,Ashfield Station,Train,Exit,330120
2018-07,Ashfield Station,Train,Entry,330570
2018-07,Ashfield Station,Train,Exit,327100
2018-08,Ashfield Station,Train,Entry,375290
2018-08,Ashfield Station,Train,Exit,367160
2018-09,Ashfield Station,Train,Entry,348580
2018-09,Ashfield Station,Train,Exit,341020
2018-10,Ashfield Station,Train,Entry,353140
2018-10,Ashfield Station,Train,Exit,348000
2018-11,Ashfield Station,Train,Entry,363810
2018-11,Ashfield Station,Train,Exit,353870
2018-12,Ashfield Station,Train,Entry,322960
2018-12,Ashfield Station,Train,Exit,311730
2019-01,Ashfield Station,Train,Entry,293410
2019-01,Ashfield Station,Train,Exit,291740
2019-02,Ashfield Station,Train,Entry,329640
2019-02,Ashfield Station,Train,Exit,323290
2019-03,Ashfield Station,Train,Entry,372190
2019-03,Ashfield Station,Train,Exit,365280
2019-04,Ashfield Station,Train,Entry,319870
2019-04,Ashfield Station,Train,Exit,312970
2019-05,Ashfield Station,Train,Entry,388480
2019-05,Ashfield Station,Train,Exit,378780
2019-06,Ashfield Station,Train,Entry,342070
2019-06,Ashfield Station,Train,Exit,339740
2019-07,Ashfield Station,Train,Entry,359370
2019-07,Ashfield Station,Train,Exit,355980
2019-08,Ashfield Station,Train,Entry,379170
2019-08,Ashfield Station,Train,Exit,372040
2019-09,Ashfield Station,Train,Entry,356520
2019-09,Ashfield Station,Train,Exit,347150
2019-10,Ashfield Station,Train,Entry,346880
2019-10,Ashfield Station,Train,Exit,340980
2019-11,Ashfield Station,Train,Entry,360220
2019-11,Ashfield Station,Train,Exit,349230
2019-12,Ashfield Station,Train,Entry,330220
2019-12,Ashfield Station,Train,Exit,319890
2020-01,Ashfield Station,Train,Entry,310490
2020-01,Ashfield Station,Train,Exit,308310
2020-02,Ashfield Station,Train,Entry,312760
2020-02,Ashfield Station,Train,Exit,305110
2020-03,Ashfield Station,Train,Entry,240090
2020-03,Ashfield Station,Train,Exit,233940
2020-04,Ashfield Station,Train,Entry,84530
2020-04,Ashfield Station,Train,Exit,84530
2020-05,Ashfield Station,Train,Entry,127120
2020-05,Ashfield Station,Train,Exit,126790
2020-06,Ashfield Station,Train,Entry,169010
2020-06,Ashfield Station,Train,Exit,165660
2020-07,Ashfield Station,Train,Entry,192720
2020-07,Ashfield Station,Train,Exit,188400
2020-08,Ashfield Station,Train,Entry,184690
2020-08,Ashfield Station,Train,Exit,182570
2020-09,Ashfield Station,Train,Entry,191940
2020-09,Ashfield Station,Train,Exit,188600
2020-10,Ashfield Station,Train,Entry,189730
2020-10,Ashfield Station,Train,Exit,186240
2020-11,Ashfield Station,Train,Entry,205920
2020-11,Ashfield Station,Train,Exit,201910
2020-12,Ashfield Station,Train,Entry,198700
2020-12,Ashfield Station,Train,Exit,195450
2021-01,Ashfield Station,Train,Entry,156120
2021-01,Ashfield Station,Train,Exit,154160
2021-02,Ashfield Station,Train,Entry,198330
2021-02,Ashfield Station,Train,Exit,195610
2021-03,Ashfield Station,Train,Entry,227100
2021-03,Ashfield Station,Train,Exit,223580
2021-04,Ashfield Station,Train,Entry,211100
2021-04,Ashfield Station,Train,Exit,208570
2021-05,Ashfield Station,Train,Entry,215410
2021-05,Ashfield Station,Train,Exit,212680
2021-06,Ashfield Station,Train,Entry,190480
2021-06,Ashfield Station,Train,Exit,187760
2021-07,Ashfield Station,Train,Entry,70340
2021-07,Ashfield Station,Train,Exit,71660
2021-08,Ashfield Station,Train,Entry,59810
2021-08,Ashfield Station,Train,Exit,61180
2021-09,Ashfield Station,Train,Entry,63740
2021-09,Ashfield Station,Train,Exit,64680
2021-10,Ashfield Station,Train,Entry,114560
2021-10,Ashfield Station,Train,Exit,113460
2021-11,Ashfield Station,Train,Entry,170360
2021-11,Ashfield Station,Train,Exit,165480
2021-12,Ashfield Station,Train,Entry,156400
2021-12,Ashfield Station,Train,Exit,153750
2022-01,Ashfield Station,Train,Entry,113530
2022-01,Ashfield Station,Train,Exit,113140
2022-02,Ashfield Station,Train,Entry,142210
2022-02,Ashfield Station,Train,Exit,138590
2022-03,Ashfield Station,Train,Entry,173980
2022-03,Ashfield Station,Train,Exit,170140
2022-04,Ashfield Station,Train,Entry,178420
2022-04,Ashfield Station,Train,Exit,176190
2022-05,Ashfield Station,Train,Entry,207690
2022-05,Ashfield Station,Train,Exit,204830
2022-06,Ashfield Station,Train,Entry,198290
2022-06,Ashfield Station,Train,Exit,195280
2022-07,Ashfield Station,Train,Entry,185440
2022-07,Ashfield Station,Train,Exit,182660
2022-08,Ashfield Station,Train,Entry,180630
2022-08,Ashfield Station,Train,Exit,177250
2022-09,Ashfield Station,Train,Entry,190170
2022-09,Ashfield Station,Train,Exit,185160
2022-10,Ashfield Station,Train,Entry,201500
2022-10,Ashfield Station,Train,Exit,197750
2022-11,Ashfield Station,Train,Entry,180750
2022-11,Ashfield Station,Train,Exit,175430
2022-12,Ashfield Station,Train,Entry,214490
2022-12,Ashfield Station,Train,Exit,212590
2023-01,Ashfield Station,Train,Entry,203350
2023-01,Ashfield Station,Train,Exit,203890
2023-02,Ashfield Station,Train,Entry,214720
2023-02,Ashfield Station,Train,Exit,211410
2023-03,Ashfield Station,Train,Entry,249120
2023-03,Ashfield Station,Train,Exit,244870
2023-04,Ashfield Station,Train,Entry,205650
2023-04,Ashfield Station,Train,Exit,203970
2023-05,Ashfield Station,Train,Entry,254350
2023-05,Ashfield Station,Train,Exit,249780
2023-06,Ashfield Station,Train,Entry,249160
2023-06,Ashfield Station,Train,Exit,248480
2023-07,Ashfield Station,Train,Entry,252100
2023-07,Ashfield Station,Train,Exit,252640
2023-08,Ashfield Station,Train,Entry,269850
2023-08,Ashfield Station,Train,Exit,268300
2023-09,Ashfield Station,Train,Entry,246150
2023-09,Ashfield Station,Train,Exit,244440
2023-10,Ashfield Station,Train,Entry,248630
2023-10,Ashfield Station,Train,Exit,246160
2023-11,Ashfield Station,Train,Entry,254440
2023-11,Ashfield Station,Train,Exit,252670
2023-12,Ashfield Station,Train,Entry,226780
2023-12,Ashfield Station,Train,Exit,221060
2024-01,Ashfield Station,Train,Entry,220210
2024-01,Ashfield Station,Train,Exit,222470
2024-02,Ashfield Station,Train,Entry,256120
2024-02,Ashfield Station,Train,Exit,254230
2024-03,Ashfield Station,Train,Entry,268600
2024-03,Ashfield Station,Train,Exit,262660
2024-04,Ashfield Station,Train,Entry,244690
2024-04,Ashfield Station,Train,Exit,244040
2024-05,Ashfield Station,Train,Entry,260660
2024-05,Ashfield Station,Train,Exit,257900
2024-06,Ashfield Station,Train,Entry,247930
2024-06,Ashfield Station,Train,Exit,246970
2016-07,Asquith Station,Train,Entry,25220
2016-07,Asquith Station,Train,Exit,22170
2016-08,Asquith Station,Train,Entry,32650
2016-08,Asquith Station,Train,Exit,27920
2016-09,Asquith Station,Train,Entry,30180
2016-09,Asquith Station,Train,Exit,25940
2016-10,Asquith Station,Train,Entry,29210
2016-10,Asquith Station,Train,Exit,25460
2016-11,Asquith Station,Train,Entry,33430
2016-11,Asquith Station,Train,Exit,29090
2016-12,Asquith Station,Train,Entry,25900
2016-12,Asquith Station,Train,Exit,21790
2017-01,Asquith Station,Train,Entry,23000
2017-01,Asquith Station,Train,Exit,20300
2017-02,Asquith Station,Train,Entry,32990
2017-02,Asquith Station,Train,Exit,28030
2017-03,Asquith Station,Train,Entry,38000
2017-03,Asquith Station,Train,Exit,31580
2017-04,Asquith Station,Train,Entry,26700
2017-04,Asquith Station,Train,Exit,23390
2017-05,Asquith Station,Train,Entry,39720
2017-05,Asquith Station,Train,Exit,33300
2017-06,Asquith Station,Train,Entry,34730
2017-06,Asquith Station,Train,Exit,28590
2017-07,Asquith Station,Train,Entry,32480
2017-07,Asquith Station,Train,Exit,28150
2017-08,Asquith Station,Train,Entry,40570
2017-08,Asquith Station,Train,Exit,34030
2017-09,Asquith Station,Train,Entry,36940
2017-09,Asquith Station,Train,Exit,31530
2017-10,Asquith Station,Train,Entry,37730
2017-10,Asquith Station,Train,Exit,32030
2017-11,Asquith Station,Train,Entry,41290
2017-11,Asquith Station,Train,Exit,34710
2017-12,Asquith Station,Train,Entry,30160
2017-12,Asquith Station,Train,Exit,25710
2018-01,Asquith Station,Train,Entry,17670
2018-01,Asquith Station,Train,Exit,15910
2018-02,Asquith Station,Train,Entry,41280
2018-02,Asquith Station,Train,Exit,34660
2018-03,Asquith Station,Train,Entry,44910
2018-03,Asquith Station,Train,Exit,37320
2018-04,Asquith Station,Train,Entry,35640
2018-04,Asquith Station,Train,Exit,30550
2018-05,Asquith Station,Train,Entry,47220
2018-05,Asquith Station,Train,Exit,39330
2018-06,Asquith Station,Train,Entry,40280
2018-06,Asquith Station,Train,Exit,33320
2018-07,Asquith Station,Train,Entry,39400
2018-07,Asquith Station,Train,Exit,33940
2018-08,Asquith Station,Train,Entry,46240
2018-08,Asquith Station,Train,Exit,38280
2018-09,Asquith Station,Train,Entry,43030
2018-09,Asquith Station,Train,Exit,35900
2018-10,Asquith Station,Train,Entry,40010
2018-10,Asquith Station,Train,Exit,34160
2018-11,Asquith Station,Train,Entry,43790
2018-11,Asquith Station,Train,Exit,36160
2018-12,Asquith Station,Train,Entry,33810
2018-12,Asquith Station,Train,Exit,27870
2019-01,Asquith Station,Train,Entry,29770
2019-01,Asquith Station,Train,Exit,26650
2019-02,Asquith Station,Train,Entry,41270
2019-02,Asquith Station,Train,Exit,33690
2019-03,Asquith Station,Train,Entry,44650
2019-03,Asquith Station,Train,Exit,37460
2019-04,Asquith Station,Train,Entry,37400
2019-04,Asquith Station,Train,Exit,32200
2019-05,Asquith Station,Train,Entry,47830
2019-05,Asquith Station,Train,Exit,41360
2019-06,Asquith Station,Train,Entry,38880
2019-06,Asquith Station,Train,Exit,33440
2019-07,Asquith Station,Train,Entry,41610
2019-07,Asquith Station,Train,Exit,36410
2019-08,Asquith Station,Train,Entry,45790
2019-08,Asquith Station,Train,Exit,38730
2019-09,Asquith Station,Train,Entry,43830
2019-09,Asquith Station,Train,Exit,37150
2019-10,Asquith Station,Train,Entry,42360
2019-10,Asquith Station,Train,Exit,36590
2019-11,Asquith Station,Train,Entry,44380
2019-11,Asquith Station,Train,Exit,36890
2019-12,Asquith Station,Train,Entry,36820
2019-12,Asquith Station,Train,Exit,31680
2020-01,Asquith Station,Train,Entry,32880
2020-01,Asquith Station,Train,Exit,29820
2020-02,Asquith Station,Train,Entry,41320
2020-02,Asquith Station,Train,Exit,35270
2020-03,Asquith Station,Train,Entry,32150
2020-03,Asquith Station,Train,Exit,27420
2020-04,Asquith Station,Train,Entry,6890
2020-04,Asquith Station,Train,Exit,6470
2020-05,Asquith Station,Train,Entry,11810
2020-05,Asquith Station,Train,Exit,10530
2020-06,Asquith Station,Train,Entry,19180
2020-06,Asquith Station,Train,Exit,16080
2020-07,Asquith Station,Train,Entry,19300
2020-07,Asquith Station,Train,Exit,16730
2020-08,Asquith Station,Train,Entry,20640
2020-08,Asquith Station,Train,Exit,17660
2020-09,Asquith Station,Train,Entry,21140
2020-09,Asquith Station,Train,Exit,18300
2020-10,Asquith Station,Train,Entry,20540
2020-10,Asquith Station,Train,Exit,18320
2020-11,Asquith Station,Train,Entry,23150
2020-11,Asquith Station,Train,Exit,19850
2020-12,Asquith Station,Train,Entry,19340
2020-12,Asquith Station,Train,Exit,16920
2021-01,Asquith Station,Train,Entry,14440
2021-01,Asquith Station,Train,Exit,13350
2021-02,Asquith Station,Train,Entry,25660
2021-02,Asquith Station,Train,Exit,21940
2021-03,Asquith Station,Train,Entry,28060
2021-03,Asquith Station,Train,Exit,23540
2021-04,Asquith Station,Train,Entry,24740
2021-04,Asquith Station,Train,Exit,21390
2021-05,Asquith Station,Train,Entry,27970
2021-05,Asquith Station,Train,Exit,23520
2021-06,Asquith Station,Train,Entry,21870
2021-06,Asquith Station,Train,Exit,18430
2021-07,Asquith Station,Train,Entry,5550
2021-07,Asquith Station,Train,Exit,5160
2021-08,Asquith Station,Train,Entry,4710
2021-08,Asquith Station,Train,Exit,4470
2021-09,Asquith Station,Train,Entry,5050
2021-09,Asquith Station,Train,Exit,4690
2021-10,Asquith Station,Train,Entry,10140
2021-10,Asquith Station,Train,Exit,8720
2021-11,Asquith Station,Train,Entry,19960
2021-11,Asquith Station,Train,Exit,16730
2021-12,Asquith Station,Train,Entry,15810
2021-12,Asquith Station,Train,Exit,12980
2022-01,Asquith Station,Train,Entry,9290
2022-01,Asquith Station,Train,Exit,8590
2022-02,Asquith Station,Train,Entry,14000
2022-02,Asquith Station,Train,Exit,11690
2022-03,Asquith Station,Train,Entry,15370
2022-03,Asquith Station,Train,Exit,12760
2022-04,Asquith Station,Train,Entry,18370
2022-04,Asquith Station,Train,Exit,15740
2022-05,Asquith Station,Train,Entry,24960
2022-05,Asquith Station,Train,Exit,20980
2022-06,Asquith Station,Train,Entry,22450
2022-06,Asquith Station,Train,Exit,18620
2022-07,Asquith Station,Train,Entry,16900
2022-07,Asquith Station,Train,Exit,14640
2022-08,Asquith Station,Train,Entry,23270
2022-08,Asquith Station,Train,Exit,18470
2022-09,Asquith Station,Train,Entry,22440
2022-09,Asquith Station,Train,Exit,18440
2022-10,Asquith Station,Train,Entry,22310
2022-10,Asquith Station,Train,Exit,18920
2022-11,Asquith Station,Train,Entry,21350
2022-11,Asquith Station,Train,Exit,18230
2022-12,Asquith Station,Train,Entry,21610
2022-12,Asquith Station,Train,Exit,18350
2023-01,Asquith Station,Train,Entry,18780
2023-01,Asquith Station,Train,Exit,17490
2023-02,Asquith Station,Train,Entry,28390
2023-02,Asquith Station,Train,Exit,23730
2023-03,Asquith Station,Train,Entry,31360
2023-03,Asquith Station,Train,Exit,25510
2023-04,Asquith Station,Train,Entry,22970
2023-04,Asquith Station,Train,Exit,20250
2023-05,Asquith Station,Train,Entry,32490
2023-05,Asquith Station,Train,Exit,27010
2023-06,Asquith Station,Train,Entry,28560
2023-06,Asquith Station,Train,Exit,23460
2023-07,Asquith Station,Train,Entry,27350
2023-07,Asquith Station,Train,Exit,24180
2023-08,Asquith Station,Train,Entry,32390
2023-08,Asquith Station,Train,Exit,26820
2023-09,Asquith Station,Train,Entry,30000
2023-09,Asquith Station,Train,Exit,25480
2023-10,Asquith Station,Train,Entry,30140
2023-10,Asquith Station,Train,Exit,25940
2023-11,Asquith Station,Train,Entry,31200
2023-11,Asquith Station,Train,Exit,26180
2023-12,Asquith Station,Train,Entry,24970
2023-12,Asquith Station,Train,Exit,20950
2024-01,Asquith Station,Train,Entry,21270
2024-01,Asquith Station,Train,Exit,19580
2024-02,Asquith Station,Train,Entry,32730
2024-02,Asquith Station,Train,Exit,26600
2024-03,Asquith Station,Train,Entry,31920
2024-03,Asquith Station,Train,Exit,26330
2024-04,Asquith Station,Train,Entry,27410
2024-04,Asquith Station,Train,Exit,23560
2024-05,Asquith Station,Train,Entry,33840
2024-05,Asquith Station,Train,Exit,28170
2024-06,Asquith Station,Train,Entry,27630
2024-06,Asquith Station,Train,Exit,23170
2016-07,Auburn Station,Train,Entry,278170
2016-07,Auburn Station,Train,Exit,271780
2016-08,Auburn Station,Train,Entry,331970
2016-08,Auburn Station,Train,Exit,325630
2016-09,Auburn Station,Train,Entry,307620
2016-09,Auburn Station,Train,Exit,300210
2016-10,Auburn Station,Train,Entry,306920
2016-10,Auburn Station,Train,Exit,299790
2016-11,Auburn Station,Train,Entry,311070
2016-11,Auburn Station,Train,Exit,304100
2016-12,Auburn Station,Train,Entry,297050
2016-12,Auburn Station,Train,Exit,283710
2017-01,Auburn Station,Train,Entry,275130
2017-01,Auburn Station,Train,Exit,272700
2017-02,Auburn Station,Train,Entry,284190
2017-02,Auburn Station,Train,Exit,277910
2017-03,Auburn Station,Train,Entry,342600
2017-03,Auburn Station,Train,Exit,333500
2017-04,Auburn Station,Train,Entry,307590
2017-04,Auburn Station,Train,Exit,299390
2017-05,Auburn Station,Train,Entry,342290
2017-05,Auburn Station,Train,Exit,334450
2017-06,Auburn Station,Train,Entry,330490
2017-06,Auburn Station,Train,Exit,322120
2017-07,Auburn Station,Train,Entry,345140
2017-07,Auburn Station,Train,Exit,336320
2017-08,Auburn Station,Train,Entry,396790
2017-08,Auburn Station,Train,Exit,387130
2017-09,Auburn Station,Train,Entry,359620
2017-09,Auburn Station,Train,Exit,350160
2017-10,Auburn Station,Train,Entry,369100
2017-10,Auburn Station,Train,Exit,359300
2017-11,Auburn Station,Train,Entry,373650
2017-11,Auburn Station,Train,Exit,363880
2017-12,Auburn Station,Train,Entry,349720
2017-12,Auburn Station,Train,Exit,334270
2018-01,Auburn Station,Train,Entry,326780
2018-01,Auburn Station,Train,Exit,322230
2018-02,Auburn Station,Train,Entry,338870
2018-02,Auburn Station,Train,Exit,330190
2018-03,Auburn Station,Train,Entry,393830
2018-03,Auburn Station,Train,Exit,382740
2018-04,Auburn Station,Train,Entry,347630
2018-04,Auburn Station,Train,Exit,338630
2018-05,Auburn Station,Train,Entry,412370
2018-05,Auburn Station,Train,Exit,402110
2018-06,Auburn Station,Train,Entry,380920
2018-06,Auburn Station,Train,Exit,369790
2018-07,Auburn Station,Train,Entry,407620
2018-07,Auburn Station,Train,Exit,397230
2018-08,Auburn Station,Train,Entry,448580
2018-08,Auburn Station,Train,Exit,435010
2018-09,Auburn Station,Train,Entry,415910
2018-09,Auburn Station,Train,Exit,403440
2018-10,Auburn Station,Train,Entry,423600
2018-10,Auburn Station,Train,Exit,411480
2018-11,Auburn Station,Train,Entry,427720
2018-11,Auburn Station,Train,Exit,414170
2018-12,Auburn Station,Train,Entry,395090
2018-12,Auburn Station,Train,Exit,375840
2019-01,Auburn Station,Train,Entry,378970
2019-01,Auburn Station,Train,Exit,369860
2019-02,Auburn Station,Train,Entry,389050
2019-02,Auburn Station,Train,Exit,376310
2019-03,Auburn Station,Train,Entry,445710
2019-03,Auburn Station,Train,Exit,429520
2019-04,Auburn Station,Train,Entry,416410
2019-04,Auburn Station,Train,Exit,400300
2019-05,Auburn Station,Train,Entry,460010
2019-05,Auburn Station,Train,Exit,444540
2019-06,Auburn Station,Train,Entry,420170
2019-06,Auburn Station,Train,Exit,405210
2019-07,Auburn Station,Train,Entry,447570
2019-07,Auburn Station,Train,Exit,431500
2019-08,Auburn Station,Train,Entry,476200
2019-08,Auburn Station,Train,Exit,456950
2019-09,Auburn Station,Train,Entry,438210
2019-09,Auburn Station,Train,Exit,423660
2019-10,Auburn Station,Train,Entry,448370
2019-10,Auburn Station,Train,Exit,432920
2019-11,Auburn Station,Train,Entry,418260
2019-11,Auburn Station,Train,Exit,401790
2019-12,Auburn Station,Train,Entry,419640
2019-12,Auburn Station,Train,Exit,399820
2020-01,Auburn Station,Train,Entry,394170
2020-01,Auburn Station,Train,Exit,384560
2020-02,Auburn Station,Train,Entry,387180
2020-02,Auburn Station,Train,Exit,370110
2020-03,Auburn Station,Train,Entry,336280
2020-03,Auburn Station,Train,Exit,325840
2020-04,Auburn Station,Train,Entry,162580
2020-04,Auburn Station,Train,Exit,159310
2020-05,Auburn Station,Train,Entry,224020
2020-05,Auburn Station,Train,Exit,217590
2020-06,Auburn Station,Train,Entry,265350
2020-06,Auburn Station,Train,Exit,255780
2020-07,Auburn Station,Train,Entry,296600
2020-07,Auburn Station,Train,Exit,284240
