station,date,entry_exit,trips
Newtown Station,2025-06-01,entry,235139
Newtown Station,2025-06-01,exit,266060
Newtown Station,2025-07-01,entry,222743
Newtown Station,2025-07-01,exit,256699
Newtown Station,2025-08-01,entry,241484
Newtown Station,2025-08-01,exit,273987
Newtown Station,2025-09-01,entry,213025
Newtown Station,2025-09-01,exit,241165
Normanhurst Station,2016-07-01,entry,33150
Normanhurst Station,2016-07-01,exit,27790
Normanhurst Station,2016-08-01,entry,42960
Normanhurst Station,2016-08-01,exit,35150
Normanhurst Station,2016-09-01,entry,40200
Normanhurst Station,2016-09-01,exit,33050
Normanhurst Station,2016-10-01,entry,38110
Normanhurst Station,2016-10-01,exit,31450
Normanhurst Station,2016-11-01,entry,42760
Normanhurst Station,2016-11-01,exit,34660
Normanhurst Station,2016-12-01,entry,31950
Normanhurst Station,2016-12-01,exit,26570
Normanhurst Station,2017-01-01,entry,27860
Normanhurst Station,2017-01-01,exit,24280
Normanhurst Station,2017-02-01,entry,40990
Normanhurst Station,2017-02-01,exit,33920
Normanhurst Station,2017-03-01,entry,47240
Normanhurst Station,2017-03-01,exit,38550
Normanhurst Station,2017-04-01,entry,33310
Normanhurst Station,2017-04-01,exit,27870
Normanhurst Station,2017-05-01,entry,48760
Normanhurst Station,2017-05-01,exit,39780
Normanhurst Station,2017-06-01,entry,40370
Normanhurst Station,2017-06-01,exit,33160
Normanhurst Station,2017-07-01,entry,37510
Normanhurst Station,2017-07-01,exit,31290
Normanhurst Station,2017-08-01,entry,45810
Normanhurst Station,2017-08-01,exit,37220
Normanhurst Station,2017-09-01,entry,41380
Normanhurst Station,2017-09-01,exit,33800
Normanhurst Station,2017-10-01,entry,41560
Normanhurst Station,2017-10-01,exit,34130
Normanhurst Station,2017-11-01,entry,44530
Normanhurst Station,2017-11-01,exit,35790
Normanhurst Station,2017-12-01,entry,31550
Normanhurst Station,2017-12-01,exit,26180
Normanhurst Station,2018-01-01,entry,23950
Normanhurst Station,2018-01-01,exit,19550
Normanhurst Station,2018-02-01,entry,42300
Normanhurst Station,2018-02-01,exit,33760
Normanhurst Station,2018-03-01,entry,46180
Normanhurst Station,2018-03-01,exit,36580
Normanhurst Station,2018-04-01,entry,37050
Normanhurst Station,2018-04-01,exit,30750
Normanhurst Station,2018-05-01,entry,49840
Normanhurst Station,2018-05-01,exit,39880
Normanhurst Station,2018-06-01,entry,40910
Normanhurst Station,2018-06-01,exit,32560
Normanhurst Station,2018-07-01,entry,37850
Normanhurst Station,2018-07-01,exit,31460
Normanhurst Station,2018-08-01,entry,46900
Normanhurst Station,2018-08-01,exit,37640
Normanhurst Station,2018-09-01,entry,42360
Normanhurst Station,2018-09-01,exit,33960
Normanhurst Station,2018-10-01,entry,33980
Normanhurst Station,2018-10-01,exit,27680
Normanhurst Station,2018-11-01,entry,39680
Normanhurst Station,2018-11-01,exit,30930
Normanhurst Station,2018-12-01,entry,27750
Normanhurst Station,2018-12-01,exit,22330
Normanhurst Station,2019-01-01,entry,23900
Normanhurst Station,2019-01-01,exit,19970
Normanhurst Station,2019-02-01,entry,38480
Normanhurst Station,2019-02-01,exit,29610
Normanhurst Station,2019-03-01,entry,41800
Normanhurst Station,2019-03-01,exit,32120
Normanhurst Station,2019-04-01,entry,31750
Normanhurst Station,2019-04-01,exit,25760
Normanhurst Station,2019-05-01,entry,45560
Normanhurst Station,2019-05-01,exit,35220
Normanhurst Station,2019-06-01,entry,36520
Normanhurst Station,2019-06-01,exit,28670
Normanhurst Station,2019-07-01,entry,35850
Normanhurst Station,2019-07-01,exit,28770
Normanhurst Station,2019-08-01,entry,43090
Normanhurst Station,2019-08-01,exit,33390
Normanhurst Station,2019-09-01,entry,39300
Normanhurst Station,2019-09-01,exit,30760
Normanhurst Station,2019-10-01,entry,37340
Normanhurst Station,2019-10-01,exit,29300
Normanhurst Station,2019-11-01,entry,39760
Normanhurst Station,2019-11-01,exit,31270
Normanhurst Station,2019-12-01,entry,28920
Normanhurst Station,2019-12-01,exit,23530
Normanhurst Station,2020-01-01,entry,25350
Normanhurst Station,2020-01-01,exit,21250
Normanhurst Station,2020-02-01,entry,38850
Normanhurst Station,2020-02-01,exit,29750
Normanhurst Station,2020-03-01,entry,27350
Normanhurst Station,2020-03-01,exit,20730
Normanhurst Station,2020-04-01,entry,4190
Normanhurst Station,2020-04-01,exit,3370
Normanhurst Station,2020-05-01,entry,9450
Normanhurst Station,2020-05-01,exit,7090
Normanhurst Station,2020-06-01,entry,17810
Normanhurst Station,2020-06-01,exit,12730
Normanhurst Station,2020-07-01,entry,16670
Normanhurst Station,2020-07-01,exit,12840
Normanhurst Station,2020-08-01,entry,19650
Normanhurst Station,2020-08-01,exit,14600
Normanhurst Station,2020-09-01,entry,20170
Normanhurst Station,2020-09-01,exit,14870
Normanhurst Station,2020-10-01,entry,19620
Normanhurst Station,2020-10-01,exit,14940
Normanhurst Station,2020-11-01,entry,21710
Normanhurst Station,2020-11-01,exit,16300
Normanhurst Station,2020-12-01,entry,15900
Normanhurst Station,2020-12-01,exit,13080
Normanhurst Station,2021-01-01,entry,12460
Normanhurst Station,2021-01-01,exit,10410
Normanhurst Station,2021-02-01,entry,24710
Normanhurst Station,2021-02-01,exit,19140
Normanhurst Station,2021-03-01,entry,28410
Normanhurst Station,2021-03-01,exit,21620
Normanhurst Station,2021-04-01,entry,22420
Normanhurst Station,2021-04-01,exit,17950
Normanhurst Station,2021-05-01,entry,26870
Normanhurst Station,2021-05-01,exit,21310
Normanhurst Station,2021-06-01,entry,20010
Normanhurst Station,2021-06-01,exit,16150
Normanhurst Station,2021-07-01,entry,3740
Normanhurst Station,2021-07-01,exit,3360
Normanhurst Station,2021-08-01,entry,3360
Normanhurst Station,2021-08-01,exit,3200
Normanhurst Station,2021-09-01,entry,3630
Normanhurst Station,2021-09-01,exit,3430
Normanhurst Station,2021-10-01,entry,8650
Normanhurst Station,2021-10-01,exit,6910
Normanhurst Station,2021-11-01,entry,19400
Normanhurst Station,2021-11-01,exit,14760
Normanhurst Station,2021-12-01,entry,13550
Normanhurst Station,2021-12-01,exit,11050
Normanhurst Station,2022-01-01,entry,7620
Normanhurst Station,2022-01-01,exit,6590
Normanhurst Station,2022-02-01,entry,17510
Normanhurst Station,2022-02-01,exit,13590
Normanhurst Station,2022-03-01,entry,17830
Normanhurst Station,2022-03-01,exit,14370
Normanhurst Station,2022-04-01,entry,16110
Normanhurst Station,2022-04-01,exit,13540
Normanhurst Station,2022-05-01,entry,20450
Normanhurst Station,2022-05-01,exit,15780
Normanhurst Station,2022-06-01,entry,16520
Normanhurst Station,2022-06-01,exit,12290
Normanhurst Station,2022-07-01,entry,14010
Normanhurst Station,2022-07-01,exit,11090
Normanhurst Station,2022-08-01,entry,19260
Normanhurst Station,2022-08-01,exit,13750
Normanhurst Station,2022-09-01,entry,18530
Normanhurst Station,2022-09-01,exit,14200
Normanhurst Station,2022-10-01,entry,19210
Normanhurst Station,2022-10-01,exit,15280
Normanhurst Station,2022-11-01,entry,17500
Normanhurst Station,2022-11-01,exit,13440
Normanhurst Station,2022-12-01,entry,16400
Normanhurst Station,2022-12-01,exit,13220
Normanhurst Station,2023-01-01,entry,13970
Normanhurst Station,2023-01-01,exit,12320
Normanhurst Station,2023-02-01,entry,24250
Normanhurst Station,2023-02-01,exit,18810
Normanhurst Station,2023-03-01,entry,26750
Normanhurst Station,2023-03-01,exit,20220
Normanhurst Station,2023-04-01,entry,18200
Normanhurst Station,2023-04-01,exit,14790
Normanhurst Station,2023-05-01,entry,26990
Normanhurst Station,2023-05-01,exit,21070
Normanhurst Station,2023-06-01,entry,23360
Normanhurst Station,2023-06-01,exit,18410
Normanhurst Station,2023-07-01,entry,21930
Normanhurst Station,2023-07-01,exit,17450
Normanhurst Station,2023-08-01,entry,27850
Normanhurst Station,2023-08-01,exit,21070
Normanhurst Station,2023-09-01,entry,24960
Normanhurst Station,2023-09-01,exit,19610
Normanhurst Station,2023-10-01,entry,25270
Normanhurst Station,2023-10-01,exit,19810
Normanhurst Station,2023-11-01,entry,26770
Normanhurst Station,2023-11-01,exit,20770
Normanhurst Station,2023-12-01,entry,19380
Normanhurst Station,2023-12-01,exit,15760
Normanhurst Station,2024-01-01,entry,16680
Normanhurst Station,2024-01-01,exit,14110
Normanhurst Station,2024-02-01,entry,28540
Normanhurst Station,2024-02-01,exit,22060
Normanhurst Station,2024-03-01,entry,29610
Normanhurst Station,2024-03-01,exit,22780
Normanhurst Station,2024-04-01,entry,22960
Normanhurst Station,2024-04-01,exit,18770
Normanhurst Station,2024-05-01,entry,30110
Normanhurst Station,2024-05-01,exit,23190
Normanhurst Station,2024-06-01,entry,23660
Normanhurst Station,2024-06-01,exit,18620
Normanhurst Station,2024-10-01,entry,26786
Normanhurst Station,2024-10-01,exit,21692
Normanhurst Station,2024-11-01,entry,27102
Normanhurst Station,2024-11-01,exit,21648
Normanhurst Station,2024-12-01,entry,20777
Normanhurst Station,2024-12-01,exit,17619
Normanhurst Station,2025-01-01,entry,16152
Normanhurst Station,2025-01-01,exit,13896
Normanhurst Station,2025-02-01,entry,25486
Normanhurst Station,2025-02-01,exit,20126
Normanhurst Station,2025-03-01,entry,32028
Normanhurst Station,2025-03-01,exit,25158
Normanhurst Station,2025-04-01,entry,24941
Normanhurst Station,2025-04-01,exit,20528
Normanhurst Station,2025-05-01,entry,28338
Normanhurst Station,2025-05-01,exit,22558
Normanhurst Station,2025-06-01,entry,27869
Normanhurst Station,2025-06-01,exit,22984
Normanhurst Station,2025-07-01,entry,24458
Normanhurst Station,2025-07-01,exit,20395
Normanhurst Station,2025-08-01,entry,27493
Normanhurst Station,2025-08-01,exit,22154
Normanhurst Station,2025-09-01,entry,27588
Normanhurst Station,2025-09-01,exit,22254
North Strathfield Station,2016-07-01,entry,62230
North Strathfield Station,2016-07-01,exit,59550
North Strathfield Station,2016-08-01,entry,68550
North Strathfield Station,2016-08-01,exit,65560
North Strathfield Station,2016-09-01,entry,66370
North Strathfield Station,2016-09-01,exit,63420
North Strathfield Station,2016-10-01,entry,62820
North Strathfield Station,2016-10-01,exit,60120
North Strathfield Station,2016-11-01,entry,67000
North Strathfield Station,2016-11-01,exit,64440
North Strathfield Station,2016-12-01,entry,56190
North Strathfield Station,2016-12-01,exit,52420
North Strathfield Station,2017-01-01,entry,53470
North Strathfield Station,2017-01-01,exit,52210
North Strathfield Station,2017-02-01,entry,60920
North Strathfield Station,2017-02-01,exit,58850
North Strathfield Station,2017-03-01,entry,71540
North Strathfield Station,2017-03-01,exit,68440
North Strathfield Station,2017-04-01,entry,59240
North Strathfield Station,2017-04-01,exit,56820
North Strathfield Station,2017-05-01,entry,72830
North Strathfield Station,2017-05-01,exit,69240
North Strathfield Station,2017-06-01,entry,61660
North Strathfield Station,2017-06-01,exit,58640
North Strathfield Station,2017-07-01,entry,63740
North Strathfield Station,2017-07-01,exit,61420
North Strathfield Station,2017-08-01,entry,69380
North Strathfield Station,2017-08-01,exit,66320
North Strathfield Station,2017-09-01,entry,65580
North Strathfield Station,2017-09-01,exit,62510
North Strathfield Station,2017-10-01,entry,64920
North Strathfield Station,2017-10-01,exit,62430
North Strathfield Station,2017-11-01,entry,69990
North Strathfield Station,2017-11-01,exit,66670
North Strathfield Station,2017-12-01,entry,58800
North Strathfield Station,2017-12-01,exit,56000
North Strathfield Station,2018-01-01,entry,57010
North Strathfield Station,2018-01-01,exit,56120
North Strathfield Station,2018-02-01,entry,64130
North Strathfield Station,2018-02-01,exit,62780
North Strathfield Station,2018-03-01,entry,71980
North Strathfield Station,2018-03-01,exit,70310
North Strathfield Station,2018-04-01,entry,66500
North Strathfield Station,2018-04-01,exit,64970
North Strathfield Station,2018-05-01,entry,78780
North Strathfield Station,2018-05-01,exit,76500
North Strathfield Station,2018-06-01,entry,67620
North Strathfield Station,2018-06-01,exit,65520
North Strathfield Station,2018-07-01,entry,71520
North Strathfield Station,2018-07-01,exit,70410
North Strathfield Station,2018-08-01,entry,76210
North Strathfield Station,2018-08-01,exit,74510
North Strathfield Station,2018-09-01,entry,71710
North Strathfield Station,2018-09-01,exit,69650
North Strathfield Station,2018-10-01,entry,73420
North Strathfield Station,2018-10-01,exit,71660
North Strathfield Station,2018-11-01,entry,75850
North Strathfield Station,2018-11-01,exit,71950
North Strathfield Station,2018-12-01,entry,63010
North Strathfield Station,2018-12-01,exit,59170
North Strathfield Station,2019-01-01,entry,61460
North Strathfield Station,2019-01-01,exit,60170
North Strathfield Station,2019-02-01,entry,70910
North Strathfield Station,2019-02-01,exit,68740
North Strathfield Station,2019-03-01,entry,76060
North Strathfield Station,2019-03-01,exit,73750
North Strathfield Station,2019-04-01,entry,69740
North Strathfield Station,2019-04-01,exit,67310
North Strathfield Station,2019-05-01,entry,82500
North Strathfield Station,2019-05-01,exit,79280
North Strathfield Station,2019-06-01,entry,72470
North Strathfield Station,2019-06-01,exit,70060
North Strathfield Station,2019-07-01,entry,75420
North Strathfield Station,2019-07-01,exit,75030
North Strathfield Station,2019-08-01,entry,74740
North Strathfield Station,2019-08-01,exit,73240
North Strathfield Station,2019-09-01,entry,70630
North Strathfield Station,2019-09-01,exit,69040
North Strathfield Station,2019-10-01,entry,72340
North Strathfield Station,2019-10-01,exit,70560
North Strathfield Station,2019-11-01,entry,74670
North Strathfield Station,2019-11-01,exit,72470
North Strathfield Station,2019-12-01,entry,65930
North Strathfield Station,2019-12-01,exit,63100
North Strathfield Station,2020-01-01,entry,62160
North Strathfield Station,2020-01-01,exit,61310
North Strathfield Station,2020-02-01,entry,67110
North Strathfield Station,2020-02-01,exit,65840
North Strathfield Station,2020-03-01,entry,49700
North Strathfield Station,2020-03-01,exit,48160
North Strathfield Station,2020-04-01,entry,12650
North Strathfield Station,2020-04-01,exit,12210
North Strathfield Station,2020-05-01,entry,19990
North Strathfield Station,2020-05-01,exit,19130
North Strathfield Station,2020-06-01,entry,30170
North Strathfield Station,2020-06-01,exit,29600
North Strathfield Station,2020-07-01,entry,33790
North Strathfield Station,2020-07-01,exit,33450
North Strathfield Station,2020-08-01,entry,32650
North Strathfield Station,2020-08-01,exit,32320
North Strathfield Station,2020-09-01,entry,34750
North Strathfield Station,2020-09-01,exit,34380
North Strathfield Station,2020-10-01,entry,37710
North Strathfield Station,2020-10-01,exit,37300
North Strathfield Station,2020-11-01,entry,39260
North Strathfield Station,2020-11-01,exit,38970
North Strathfield Station,2020-12-01,entry,36060
North Strathfield Station,2020-12-01,exit,35680
North Strathfield Station,2021-01-01,entry,31810
North Strathfield Station,2021-01-01,exit,31150
North Strathfield Station,2021-02-01,entry,42140
North Strathfield Station,2021-02-01,exit,41230
North Strathfield Station,2021-03-01,entry,47400
North Strathfield Station,2021-03-01,exit,46220
North Strathfield Station,2021-04-01,entry,46650
North Strathfield Station,2021-04-01,exit,45890
North Strathfield Station,2021-05-01,entry,50370
North Strathfield Station,2021-05-01,exit,49690
North Strathfield Station,2021-06-01,entry,38030
North Strathfield Station,2021-06-01,exit,38040
North Strathfield Station,2021-07-01,entry,11150
North Strathfield Station,2021-07-01,exit,11110
North Strathfield Station,2021-08-01,entry,9740
North Strathfield Station,2021-08-01,exit,9540
North Strathfield Station,2021-09-01,entry,10130
North Strathfield Station,2021-09-01,exit,9950
North Strathfield Station,2021-10-01,entry,19710
North Strathfield Station,2021-10-01,exit,19490
North Strathfield Station,2021-11-01,entry,35150
North Strathfield Station,2021-11-01,exit,34700
North Strathfield Station,2021-12-01,entry,32640
North Strathfield Station,2021-12-01,exit,31750
North Strathfield Station,2022-01-01,entry,22920
North Strathfield Station,2022-01-01,exit,23530
North Strathfield Station,2022-02-01,entry,31170
North Strathfield Station,2022-02-01,exit,31500
North Strathfield Station,2022-03-01,entry,34040
North Strathfield Station,2022-03-01,exit,33200
North Strathfield Station,2022-04-01,entry,39160
North Strathfield Station,2022-04-01,exit,39540
North Strathfield Station,2022-05-01,entry,46650
North Strathfield Station,2022-05-01,exit,46760
North Strathfield Station,2022-06-01,entry,42890
North Strathfield Station,2022-06-01,exit,42940
North Strathfield Station,2022-07-01,entry,38240
North Strathfield Station,2022-07-01,exit,38410
North Strathfield Station,2022-08-01,entry,45800
North Strathfield Station,2022-08-01,exit,42870
North Strathfield Station,2022-09-01,entry,45850
North Strathfield Station,2022-09-01,exit,43650
North Strathfield Station,2022-10-01,entry,45770
North Strathfield Station,2022-10-01,exit,45290
North Strathfield Station,2022-11-01,entry,40700
